10 0.897959 81 2.194580e+00 0.000000e+00 5.289971e+00 3.150000e-01
10 0.918367 80 2.221597e+00 0.000000e+00 5.269785e+00 3.170000e-01
10 0.938776 78 2.276205e+00 0.000000e+00 5.336292e+00 3.170000e-01
10 0.959184 77 2.305816e+00 0.000000e+00 5.325290e+00 3.180000e-01
10 0.979592 76 2.336818e+00 0.000000e+00 5.318688e+00 3.180000e-01
10 1.000000 74 2.396404e+00 0.000000e+00 5.401734e+00 3.180000e-01
30 0.000000 99 3.312910e-02 0.000000e+00 5.287603e+00 2.240000e-01
30 0.020408 71 4.563271e-01 3.333333e-02 5.262463e+00 2.270000e-01
30 0.040816 65 7.449754e-01 3.333333e-02 5.195932e+00 2.270000e-01
30 0.061224 64 9.222659e-01 3.333333e-02 5.034185e+00 2.250000e-01
30 0.081633 67 9.900230e-01 3.333333e-02 4.727239e+00 2.200000e-01
30 0.102041 74 9.529094e-01 0.000000e+00 4.244174e+00 2.210000e-01
30 0.122449 88 7.994312e-01 0.000000e+00 3.511521e+00 2.150000e-01
30 0.142857 97 6.906135e-01 0.000000e+00 2.951627e+00 2.100000e-01
30 0.163265 97 6.632802e-01 0.000000e+00 2.677983e+00 2.080000e-01
30 0.183673 94 6.648947e-01 0.000000e+00 2.520309e+00 2.060000e-01
30 0.204082 91 6.720190e-01 0.000000e+00 2.395169e+00 2.030000e-01
30 0.224490 86 7.012497e-01 0.000000e+00 2.353170e+00 2.030000e-01
30 0.244898 82 7.277636e-01 0.000000e+00 2.309059e+00 2.010000e-01
30 0.265306 78 7.594634e-01 0.000000e+00 2.286789e+00 1.990000e-01
30 0.285714 74 7.961013e-01 0.000000e+00 2.283924e+00 2.000000e-01
30 0.306122 71 8.277794e-01 0.000000e+00 2.267554e+00 2.010000e-01
30 0.326531 67 8.733561e-01 0.000000e+00 2.297387e+00 2.030000e-01
30 0.346939 64 9.128804e-01 3.333333e-02 2.309131e+00 2.020000e-01
30 0.367347 62 9.451202e-01 3.333333e-02 2.298946e+00 2.040000e-01
30 0.387755 59 9.911200e-01 3.333333e-02 2.332897e+00 2.060000e-01
30 0.408163 57 1.028981e+00 3.333333e-02 2.341766e+00 2.110000e-01
30 0.428571 55 1.069291e+00 3.333333e-02 2.358831e+00 2.100000e-01
30 0.448980 52 1.123866e+00 3.333333e-02 2.421148e+00 2.110000e-01
30 0.469388 51 1.156067e+00 3.333333e-02 2.414744e+00 2.110000e-01
30 0.489796 49 1.202300e+00 3.333333e-02 2.452844e+00 2.100000e-01
30 0.510204 47 1.250739e+00 3.333333e-02 2.497768e+00 2.140000e-01
30 0.530612 46 1.288244e+00 3.333333e-02 2.507693e+00 2.150000e-01
30 0.551020 44 1.340653e+00 3.333333e-02 2.564052e+00 2.190000e-01
30 0.571429 43 1.381435e+00 3.333333e-02 2.583130e+00 2.200000e-01
30 0.591837 41 1.437951e+00 3.333333e-02 2.651174e+00 2.210000e-01
30 0.612245 40 1.481248e+00 3.333333e-02 2.678253e+00 2.190000e-01
30 0.632653 39 1.525968e+00 3.333333e-02 2.709216e+00 2.200000e-01
30 0.653061 38 1.571960e+00 6.666667e-02 2.743779e+00 2.200000e-01
30 0.673469 37 1.619096e+00 6.666667e-02 2.781715e+00 2.180000e-01
30 0.693878 36 1.667278e+00 6.666667e-02 2.822860e+00 2.180000e-01
30 0.714286 35 1.716443e+00 6.666667e-02 2.867113e+00 2.180000e-01
30 0.734694 34 1.766572e+00 6.666667e-02 2.914449e+00 2.180000e-01
30 0.755102 33 1.817699e+00 6.666667e-02 2.964919e+00 2.180000e-01
30 0.775510 32 1.869916e+00 6.666667e-02 3.018660e+00 2.190000e-01
30 0.795918 32 1.906989e+00 6.666667e-02 3.020452e+00 2.200000e-01
30 0.816327 31 1.959543e+00 6.666667e-02 3.077322e+00 2.210000e-01
30 0.836735 30 2.013210e+00 6.666667e-02 3.137567e+00 2.230000e-01
30 0.857143 29 2.068301e+00 6.666667e-02 3.201637e+00 2.230000e-01
30 0.877551 29 2.106487e+00 6.666667e-02 3.208002e+00 2.230000e-01
30 0.897959 28 2.161106e+00 6.666667e-02 3.274400e+00 2.220000e-01
30 0.918367 28 2.201745e+00 6.666667e-02 3.285381e+00 2.190000e-01
30 0.938776 27 2.255635e+00 6.666667e-02 3.353821e+00 2.200000e-01
30 0.959184 26 2.312234e+00 6.666667e-02 3.427793e+00 2.210000e-01
30 0.979592 26 2.351968e+00 6.666667e-02 3.439373e+00 2.200000e-01
30 1.000000 25 2.409188e+00 6.666667e-02 3.516653e+00 2.210000e-01
100 0.000000 76 5.762863e-02 1.000000e-02 3.049375e+00 1.600000e-01
100 0.020408 48 3.666615e-01 2.000000e-02 2.828560e+00 1.590000e-01
100 0.040816 54 4.316141e-01 1.000000e-02 2.381820e+00 1.550000e-01
100 0.061224 59 4.205624e-01 1.000000e-02 1.966291e+00 1.510000e-01
100 0.081633 56 4.376461e-01 1.000000e-02 1.769757e+00 1.490000e-01
100 0.102041 50 4.750365e-01 1.000000e-02 1.696226e+00 1.500000e-01
100 0.122449 46 5.080177e-01 1.000000e-02 1.636235e+00 1.520000e-01
100 0.142857 41 5.524153e-01 1.000000e-02 1.632519e+00 1.500000e-01
100 0.163265 38 5.896868e-01 1.000000e-02 1.615800e+00 1.490000e-01
100 0.183673 35 6.309206e-01 1.000000e-02 1.619796e+00 1.490000e-01
100 0.204082 32 6.754130e-01 2.000000e-02 1.640492e+00 1.530000e-01
100 0.224490 30 7.167950e-01 3.000000e-02 1.652043e+00 1.570000e-01
100 0.244898 28 7.603542e-01 3.000000e-02 1.674187e+00 1.590000e-01
100 0.265306 26 8.053336e-01 4.000000e-02 1.705204e+00 1.610000e-01
100 0.285714 24 8.516390e-01 4.000000e-02 1.744738e+00 1.630000e-01
100 0.306122 23 8.932685e-01 5.000000e-02 1.764151e+00 1.660000e-01
100 0.326531 22 9.367118e-01 5.000000e-02 1.789608e+00 1.720000e-01
100 0.346939 20 9.850915e-01 6.000000e-02 1.847241e+00 1.730000e-01
100 0.367347 19 1.029541e+00 6.000000e-02 1.881158e+00 1.750000e-01
100 0.387755 18 1.074976e+00 6.000000e-02 1.919280e+00 1.750000e-01
100 0.408163 18 1.118445e+00 6.000000e-02 1.931120e+00 1.810000e-01
100 0.428571 17 1.163982e+00 6.000000e-02 1.973694e+00 1.860000e-01
100 0.448980 16 1.209547e+00 6.000000e-02 2.019357e+00 1.880000e-01
100 0.469388 15 1.255868e+00 7.000000e-02 2.069183e+00 1.880000e-01
100 0.489796 15 1.301882e+00 7.000000e-02 2.089492e+00 1.930000e-01
100 0.510204 14 1.345951e+00 7.000000e-02 2.140837e+00 1.950000e-01
100 0.530612 14 1.395721e+00 7.000000e-02 2.167542e+00 1.970000e-01
100 0.551020 13 1.437645e+00 7.000000e-02 2.220192e+00 1.970000e-01
100 0.571429 13 1.489611e+00 7.000000e-02 2.250703e+00 2.020000e-01
100 0.591837 12 1.530166e+00 7.000000e-02 2.305622e+00 2.010000e-01
100 0.612245 12 1.582299e+00 8.000000e-02 2.337299e+00 2.030000e-01
100 0.632653 12 1.641796e+00 8.000000e-02 2.378272e+00 2.000000e-01
100 0.653061 11 1.673347e+00 8.000000e-02 2.427261e+00 2.040000e-01
100 0.673469 11 1.730117e+00 8.000000e-02 2.466003e+00 2.020000e-01
100 0.693878 98 2.351618e+01 2.200000e-01 2.514922e+01 2.890000e-01
100 0.714286 10 1.815842e+00 8.000000e-02 2.556918e+00 2.040000e-01
100 0.734694 10 1.873592e+00 9.000000e-02 2.598462e+00 2.050000e-01
100 0.755102 99 3.026195e+01 2.400000e-01 3.197479e+01 2.970000e-01
100 0.775510 9 1.954112e+00 1.000000e-01 2.691225e+00 2.050000e-01
100 0.795918 9 2.009970e+00 1.000000e-01 2.731800e+00 2.050000e-01
100 0.816327 9 2.071832e+00 1.000000e-01 2.779497e+00 2.050000e-01
100 0.836735 99 4.105099e+01 2.500000e-01 4.285581e+01 3.070000e-01
100 0.857143 8 2.143139e+00 1.100000e-01 2.869760e+00 2.070000e-01
100 0.877551 8 2.200030e+00 1.100000e-01 2.912301e+00 2.080000e-01
100 0.897959 8 2.262532e+00 1.200000e-01 2.961390e+00 2.080000e-01
100 0.918367 99 5.484888e+01 2.700000e-01 5.674292e+01 3.160000e-01
100 0.938776 99 5.883331e+01 2.700000e-01 6.074937e+01 3.180000e-01
100 0.959184 99 6.304911e+01 2.800000e-01 6.498704e+01 3.220000e-01
100 0.979592 7 2.442703e+00 1.200000e-01 3.141636e+00 2.110000e-01
100 1.000000 7 2.505982e+00 1.200000e-01 3.192655e+00 2.130000e-01
